Date,Month,Store_ID,Store_Name,Region,Format,Footfall,Transactions,Conversion_Rate,Basket_Size_VND,Units_Per_Transaction,Avg_Selling_Price_VND,Revenue_Target_VND,Revenue_Actual_VND,Gross_Margin_Rate,Shrinkage_Amt_VND,Shrinkage_Rate,Operating_Cost_VND,Operating_Cost_Rate,Labor_Hours,OT_Hours,Productivity_VND_per_Labor_Hour,Productivity_Target_VND_per_Labor_Hour,Attendance_Rate,Audit_Score,Stock_Availability_Rate,NPS,Complaints,On_Time_Opening_Flag,Target_Attainment_Pct
2025-05-24,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,1051,288,0.274,317584,3.2,99245,82094381,91464192,0.2121,466467,0.0051,14149511,0.1547,85,3.4,1076049,337040,0.9555,88.0,0.9826,74.3,1,1,1.1141
2025-05-24,2025-05-01,S009,Can Tho Market,South,Convenience Plus,1020,211,0.2064,310522,4.5,69005,68531644,65520142,0.2409,262081,0.004,9179372,0.1401,100,14.8,655201,284862,0.9541,81.9,0.9631,77.9,4,1,0.9561
2025-05-24,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1671,456,0.273,289728,4.16,69646,120886874,132115968,0.2336,1004081,0.0076,15576473,0.1179,125,4.8,1056928,506001,0.9568,91.9,0.9789,61.7,2,1,1.0929
2025-05-25,2025-05-01,S001,Vincom Central,South,Hypermarket,2283,470,0.2059,305111,3.03,100697,140056277,143402170,0.2056,774372,0.0054,18369818,0.1281,230,6.1,623488,662964,0.9587,91.0,0.9865,80.9,1,1,1.0239
2025-05-25,2025-05-01,S002,District 7 Hub,South,Supermarket,1143,283,0.2472,248304,2.68,92651,70371145,70270032,0.1946,428647,0.0061,8383215,0.1193,158,12.6,444747,366956,0.9722,84.4,0.9654,73.9,5,1,0.9986
2025-05-25,2025-05-01,S003,Thu Duc Family,South,Supermarket,1954,381,0.195,353467,3.99,88588,129595931,134670927,0.2025,1238973,0.0092,17049339,0.1266,135,9.8,997562,361703,0.9593,86.5,0.9574,64.3,5,1,1.0392
2025-05-25,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2433,691,0.2841,343674,4.53,75866,236012835,237478734,0.2238,1614855,0.0068,32344604,0.1362,252,12.7,942376,608236,0.9737,89.3,0.9817,79.3,0,1,1.0062
2025-05-25,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1340,287,0.2139,267772,3.31,80898,65789515,76850564,0.2163,353513,0.0046,11166387,0.1453,139,14.6,552882,371390,0.986,83.5,0.9799,76.4,3,1,1.1681
2025-05-25,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,1870,417,0.2228,260963,3.44,75861,129660726,108821571,0.266,663812,0.0061,13341525,0.1226,148,13.1,735281,454800,0.9901,92.4,0.9862,71.5,0,1,0.8393
2025-05-25,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1857,378,0.2034,249061,3.38,73687,88713260,94145058,0.189,546041,0.0058,11928179,0.1267,150,9.1,627634,380916,0.9667,93.4,0.9691,69.0,3,1,1.0612
2025-05-25,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,982,279,0.2843,347343,3.42,101562,84557212,96908697,0.199,620216,0.0064,13509072,0.1394,86,9.7,1126845,337040,0.9566,87.0,0.9648,60.8,3,1,1.1461
2025-05-25,2025-05-01,S009,Can Tho Market,South,Convenience Plus,1129,241,0.2131,306733,3.38,90749,70587594,73922653,0.2321,192199,0.0026,11117967,0.1504,95,14.0,778133,284862,0.9766,90.8,0.9842,73.5,2,1,1.0472
2025-05-25,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1837,446,0.2426,289464,4.02,72006,124513480,129100944,0.2235,1097358,0.0085,17364077,0.1345,115,3.9,1122617,506001,0.9704,87.0,0.9857,65.8,1,1,1.0368
2025-05-26,2025-05-01,S001,Vincom Central,South,Hypermarket,1888,407,0.2158,274859,3.28,83798,118797735,111867613,0.2123,469844,0.0042,14151253,0.1265,213,12.8,525200,662964,0.9799,86.7,0.976,73.0,2,1,0.9417
2025-05-26,2025-05-01,S002,District 7 Hub,South,Supermarket,1213,283,0.2332,243570,3.53,69000,59689810,68930310,0.2024,365331,0.0053,8678326,0.1259,148,13.8,465745,366956,0.9562,89.7,0.9906,70.5,0,1,1.1548
2025-05-26,2025-05-01,S003,Thu Duc Family,South,Supermarket,1683,364,0.2162,320583,4.54,70613,109925120,116692212,0.2016,968545,0.0083,16138533,0.1383,131,12.4,890780,361703,0.9671,88.0,0.9674,76.2,2,1,1.0616
2025-05-26,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2222,558,0.2513,360531,3.1,116300,200189458,201176298,0.218,1428352,0.0071,23396803,0.1163,231,4.0,870893,608236,0.9757,90.9,0.9825,76.1,3,1,1.0049
2025-05-26,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1121,242,0.2157,256563,2.63,97552,55803607,62088246,0.205,378738,0.0061,8673728,0.1397,120,0,517402,371390,0.9969,93.4,0.9915,73.2,1,1,1.1126
2025-05-26,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,1795,418,0.2326,260864,3.11,83879,109980080,109041152,0.2641,752384,0.0069,15451131,0.1417,135,9.1,807712,454800,0.9789,85.0,0.9621,57.7,3,1,0.9915
2025-05-26,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1480,314,0.2123,234030,4.11,56942,75247854,73485420,0.1876,293942,0.004,9678030,0.1317,139,7.0,528672,380916,0.9568,89.8,0.9653,81.0,3,1,0.9766
2025-05-26,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,863,220,0.2547,301437,3.35,89981,71722635,66316140,0.22,338212,0.0051,10159633,0.1532,82,9.6,808733,337040,0.955,85.9,0.9746,76.8,1,1,0.9246
2025-05-26,2025-05-01,S009,Can Tho Market,South,Convenience Plus,1055,228,0.2162,278567,3.37,82661,59873405,63513276,0.2296,215945,0.0034,8802940,0.1386,87,6.9,730038,284862,0.9529,91.3,0.9734,73.6,0,1,1.0608
2025-05-26,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1534,410,0.2672,255404,3.06,83465,105614113,104715640,0.2194,827254,0.0079,14806791,0.1414,125,10.3,837725,506001,0.9825,90.3,0.962,69.1,3,1,0.9915
2025-05-27,2025-05-01,S001,Vincom Central,South,Hypermarket,2046,443,0.2165,303566,3.26,93118,118797735,134479738,0.2126,712743,0.0053,15021387,0.1117,220,3.7,611272,662964,0.956,92.6,0.9744,67.7,3,1,1.132
2025-05-27,2025-05-01,S002,District 7 Hub,South,Supermarket,951,214,0.2253,215051,2.76,77917,59689810,46020914,0.1841,230105,0.005,6323274,0.1374,158,20.0,291272,366956,0.9614,88.4,0.9708,66.1,2,1,0.771
2025-05-27,2025-05-01,S003,Thu Duc Family,South,Supermarket,1605,327,0.2038,351261,3.95,88927,109925120,114862347,0.1996,941871,0.0082,16241536,0.1414,140,17.3,820445,361703,0.9467,86.4,0.9768,78.6,1,1,1.0449
2025-05-27,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2185,565,0.2585,329867,4.46,73961,200189458,186374855,0.2213,1677374,0.009,23911894,0.1283,219,6.8,851027,608236,0.9419,91.6,0.9619,65.8,8,1,0.931
2025-05-27,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1012,196,0.1939,253814,3.72,68230,55803607,49747544,0.2122,184066,0.0037,5850311,0.1176,129,7.8,385640,371390,0.9542,90.4,0.9784,67.5,3,1,0.8915
2025-05-27,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,1874,456,0.2435,249555,3.94,63339,109980080,113797080,0.2514,819339,0.0072,15339846,0.1348,130,5.1,875362,454800,0.9538,85.6,0.998,78.5,6,1,1.0347
2025-05-27,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1334,275,0.2064,239026,2.56,93370,75247854,65732150,0.1848,289221,0.0044,9077610,0.1381,140,12.7,469515,380916,0.9588,94.6,0.9845,75.5,3,1,0.8735
2025-05-27,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,878,228,0.2596,314214,4.31,72903,71722635,71640792,0.2065,422681,0.0059,10445227,0.1458,83,8.2,863142,337040,0.9859,91.9,0.9743,76.3,5,1,0.9989
2025-05-27,2025-05-01,S009,Can Tho Market,South,Convenience Plus,1034,221,0.2137,287040,4.07,70526,59873405,63435840,0.2425,323523,0.0051,9845242,0.1552,88,5.4,720862,284862,0.9519,88.8,0.9782,69.9,1,1,1.0595
2025-05-27,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1538,366,0.2377,253647,4.16,60973,105614113,92834802,0.2186,919065,0.0099,11195877,0.1206,120,11.9,773623,506001,0.9624,78.9,0.9817,70.8,0,1,0.879
2025-05-28,2025-05-01,S001,Vincom Central,South,Hypermarket,2016,417,0.2066,286867,4.06,70657,118797735,119623539,0.2181,502419,0.0042,14139502,0.1182,211,9.3,566936,662964,0.999,93.7,0.9766,64.2,5,1,1.007
2025-05-28,2025-05-01,S002,District 7 Hub,South,Supermarket,996,249,0.2502,233439,3.56,65573,59689810,58126311,0.1913,325507,0.0056,7161162,0.1232,141,4.4,412243,366956,0.9727,86.3,0.9832,66.7,4,1,0.9738
2025-05-28,2025-05-01,S003,Thu Duc Family,South,Supermarket,1613,309,0.1918,334583,3.22,103908,109925120,103386147,0.1947,878782,0.0085,14298304,0.1383,123,4.2,840538,361703,0.9868,93.7,0.9723,66.4,2,1,0.9405
2025-05-28,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2219,568,0.2559,325221,4.16,78178,200189458,184725528,0.2135,1237661,0.0067,25658376,0.1389,237,11.4,779433,608236,0.9499,87.2,0.9842,64.8,4,1,0.9228
2025-05-28,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1097,219,0.2001,267193,2.71,98595,55803607,58515267,0.2134,222358,0.0038,7092050,0.1212,127,12.2,460750,371390,0.9592,87.4,0.9868,72.2,1,1,1.0486
2025-05-28,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,1722,379,0.22,262986,4.32,60876,109980080,99671694,0.2696,478424,0.0048,12189848,0.1223,131,8.5,760853,454800,0.9631,85.5,0.9695,74.2,1,1,0.9063
2025-05-28,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1500,310,0.2066,227378,2.57,88474,75247854,70487180,0.1889,345387,0.0049,9734280,0.1381,137,13.8,514505,380916,0.961,87.5,0.9887,71.0,4,1,0.9367
2025-05-28,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,803,197,0.2451,314767,4.31,73032,71722635,62009099,0.2115,365854,0.0059,8154197,0.1315,80,4.4,775114,337040,0.9718,90.5,0.9706,80.5,3,1,0.8646
2025-05-28,2025-05-01,S009,Can Tho Market,South,Convenience Plus,935,196,0.2101,281075,3.67,76587,59873405,55090700,0.2317,258926,0.0047,8461932,0.1536,86,8.9,640590,284862,0.959,85.9,0.9517,68.0,5,1,0.9201
2025-05-28,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1635,408,0.2496,255033,2.81,90759,105614113,104053464,0.22,759590,0.0073,11997364,0.1153,110,3.9,945941,506001,0.9698,85.6,0.959,61.5,6,1,0.9852
2025-05-29,2025-05-01,S001,Vincom Central,South,Hypermarket,2272,443,0.1949,305256,3.8,80331,118797735,135228408,0.2065,676142,0.005,18134130,0.1341,219,14.3,617481,662964,0.991,86.8,0.972,63.6,5,1,1.1383
2025-05-29,2025-05-01,S002,District 7 Hub,South,Supermarket,1032,258,0.2499,246510,4.56,54059,59689810,63599580,0.1898,317998,0.005,7212192,0.1134,142,5.1,447884,366956,0.9756,86.4,0.9835,78.6,3,1,1.0655
2025-05-29,2025-05-01,S003,Thu Duc Family,South,Supermarket,1814,372,0.2049,315037,3.44,91581,109925120,117193764,0.2173,761759,0.0065,16559479,0.1413,140,14.5,837098,361703,0.9709,92.0,0.9664,53.5,1,1,1.0661
2025-05-29,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2210,571,0.2582,330205,3.68,89730,200189458,188547055,0.2184,1470667,0.0078,24190587,0.1283,237,8.6,795557,608236,0.975,87.7,0.9638,66.6,2,1,0.9418
2025-05-29,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1278,253,0.1981,258509,3.06,84480,55803607,65402777,0.2113,392417,0.006,8208049,0.1255,129,15.3,506998,371390,0.9867,93.0,0.9881,75.8,0,1,1.172
2025-05-29,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,1970,449,0.2281,256657,4.05,63372,109980080,115238993,0.252,599243,0.0052,16386985,0.1422,134,7.9,859992,454800,0.9543,86.8,0.9857,63.7,4,1,1.0478
2025-05-29,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1607,342,0.213,237790,3.18,74777,75247854,81324180,0.1866,374091,0.0046,9571856,0.1177,132,4.4,616092,380916,0.9739,88.0,0.9617,66.1,6,1,1.0808
2025-05-29,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,811,200,0.2461,331397,4.11,80632,71722635,66279400,0.216,457328,0.0069,9007370,0.1359,78,5.6,849736,337040,0.9792,89.5,0.9615,70.0,2,1,0.9241
2025-05-29,2025-05-01,S009,Can Tho Market,South,Convenience Plus,973,190,0.1956,277560,3.03,91604,59873405,52736400,0.2459,216219,0.0041,7108867,0.1348,90,8.2,585960,284862,0.9574,86.9,0.9753,70.4,0,1,0.8808
2025-05-29,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1756,436,0.2483,274686,2.85,96381,105614113,119763096,0.2299,814389,0.0068,14479358,0.1209,121,7.5,989778,506001,0.9544,86.3,0.9739,67.5,0,1,1.134
2025-05-30,2025-05-01,S001,Vincom Central,South,Hypermarket,1919,403,0.2101,281994,3.31,85195,118797735,113643582,0.217,590947,0.0052,13012190,0.1145,209,7.0,543749,662964,0.9642,84.1,0.9819,80.0,4,0,0.9566
2025-05-30,2025-05-01,S002,District 7 Hub,South,Supermarket,1042,239,0.2289,227086,2.77,81981,59689810,54273554,0.1989,352778,0.0065,6404279,0.118,136,5.0,399070,366956,0.9614,87.8,0.9751,70.8,1,1,0.9093
2025-05-30,2025-05-01,S003,Thu Duc Family,South,Supermarket,1843,364,0.1977,352567,3.32,106195,109925120,128334388,0.205,1129343,0.0088,16452469,0.1282,122,5.5,1051921,361703,0.9797,82.2,0.9716,72.4,6,1,1.1675
2025-05-30,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2108,559,0.2654,348909,2.48,140689,200189458,195040131,0.2257,1404289,0.0072,25764801,0.1321,210,0.3,928763,608236,0.9735,87.7,0.9541,64.8,7,1,0.9743
2025-05-30,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1206,258,0.2136,269167,2.49,108099,55803607,69445086,0.2158,236113,0.0034,8180631,0.1178,128,10.0,542540,371390,0.9756,87.3,0.9701,81.0,3,1,1.2445
2025-05-30,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,1839,400,0.2177,275502,2.84,97008,109980080,110200800,0.2582,705285,0.0064,14700787,0.1334,136,8.6,810300,454800,0.9674,85.4,0.9562,68.0,4,0,1.002
2025-05-30,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1656,342,0.2068,255264,3.7,68990,75247854,87300288,0.1861,323011,0.0037,11628398,0.1332,138,5.3,632611,380916,0.963,88.2,0.9694,76.9,4,1,1.1602
2025-05-30,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,809,217,0.2685,341917,4.2,81409,71722635,74195989,0.2214,333882,0.0045,11211014,0.1511,75,4.0,989280,337040,0.9625,92.2,0.9826,64.8,1,1,1.0345
2025-05-30,2025-05-01,S009,Can Tho Market,South,Convenience Plus,1030,220,0.2136,285461,4.4,64877,59873405,62801420,0.2495,307727,0.0049,8308628,0.1323,85,8.9,738840,284862,0.9988,94.2,0.9812,67.0,4,1,1.0489
2025-05-30,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1670,455,0.2723,248444,3.8,65380,105614113,113042020,0.2176,802598,0.0071,13350263,0.1181,123,15.0,919041,506001,0.9896,89.6,0.9626,71.2,6,0,1.0703
2025-05-31,2025-05-01,S001,Vincom Central,South,Hypermarket,2221,449,0.2021,299652,3.3,90804,140056277,134543748,0.2111,403631,0.003,17705957,0.1316,246,22.2,546926,662964,0.9774,90.0,0.9844,61.8,3,1,0.9606
2025-05-31,2025-05-01,S002,District 7 Hub,South,Supermarket,1410,323,0.2292,244260,3.02,80881,70371145,78895980,0.1974,426038,0.0054,9420180,0.1194,149,8.9,529503,366956,0.9896,92.7,0.9685,57.8,1,1,1.1211
2025-05-31,2025-05-01,S003,Thu Duc Family,South,Supermarket,1976,451,0.2281,333196,2.53,131698,129595931,150271396,0.2023,1006818,0.0067,20226530,0.1346,139,6.5,1081089,361703,0.9502,85.8,0.9728,67.9,1,1,1.1595
2025-05-31,2025-05-01,S004,Ha Noi Prime,North,Hypermarket,2479,718,0.2894,355313,3.99,89051,236012835,255114734,0.2128,1632734,0.0064,30664791,0.1202,233,10.3,1094913,608236,0.9618,89.7,0.9688,70.4,1,1,1.0809
2025-05-31,2025-05-01,S005,Cau Giay Fresh,North,Supermarket,1489,324,0.2175,251145,2.89,86901,65789515,81370980,0.2268,447540,0.0055,9512268,0.1169,123,5.3,661553,371390,0.9524,92.0,0.9914,74.7,1,1,1.2368
2025-05-31,2025-05-01,S006,Hai Phong Gateway,North,Supermarket,2429,614,0.2526,270081,3.59,75231,129660726,165829734,0.2475,845732,0.0051,20629219,0.1244,146,10.2,1135820,454800,0.9625,97.8,0.9796,77.1,0,1,1.279
2025-05-31,2025-05-01,S007,Da Nang Beachside,Central,Supermarket,1990,432,0.2171,237753,2.71,87732,88713260,102709296,0.1848,647069,0.0063,12643514,0.1231,149,12.2,689324,380916,0.972,90.3,0.9812,75.2,2,1,1.1578
2025-05-31,2025-05-01,S008,Hue Riverside,Central,Convenience Plus,916,236,0.2573,346289,3.62,95660,84557212,81724204,0.2083,498518,0.0061,11433216,0.1399,96,15.9,851294,337040,0.9715,86.1,0.9772,71.2,2,1,0.9665
2025-05-31,2025-05-01,S009,Can Tho Market,South,Convenience Plus,1158,258,0.2229,302194,2.72,111101,70587594,77966052,0.2455,335254,0.0043,11570162,0.1484,102,14.2,764373,284862,0.9602,88.1,0.9813,79.9,0,1,1.1045
2025-05-31,2025-05-01,S010,Bien Hoa Value,South,Supermarket,1736,467,0.269,277007,2.46,112604,124513480,129362269,0.2326,892600,0.0069,15885687,0.1228,114,2.9,1134757,506001,0.9738,88.6,0.9773,80.6,2,1,1.0389
2025-06-01,2025-06-01,S001,Vincom Central,South,Hypermarket,2683,559,0.2084,324102,4.45,72832,145603060,181173018,0.2014,905865,0.005,24204715,0.1336,233,9.2,777567,662964,0.9529,89.2,0.96,63.5,5,1,1.2443
2025-06-01,2025-06-01,S002,District 7 Hub,South,Supermarket,1293,314,0.243,248350,3.49,71160,73158121,77981900,0.202,444497,0.0057,10566547,0.1355,157,10.1,496700,366956,0.9434,81.3,0.971,72.3,2,1,1.0659
2025-06-01,2025-06-01,S003,Thu Duc Family,South,Supermarket,2205,463,0.2099,367320,4.39,83672,134728444,170069160,0.2132,1156470,0.0068,25238263,0.1484,144,13.9,1181036,361703,0.9519,91.1,0.9706,65.1,4,1,1.2623
2025-06-01,2025-06-01,S004,Ha Noi Prime,North,Hypermarket,2526,710,0.2811,342331,4.37,78337,245359878,243055010,0.2018,2114579,0.0087,30722153,0.1264,245,13.0,992061,608236,0.9341,92.9,0.9764,76.7,2,1,0.9906
2025-06-01,2025-06-01,S005,Cau Giay Fresh,North,Supermarket,1482,294,0.1983,262520,2.93,89597,68395041,77180880,0.214,339596,0.0044,9863716,0.1278,138,14.7,559282,371390,0.9656,92.3,0.9878,61.2,3,1,1.1285
2025-06-01,2025-06-01,S006,Hai Phong Gateway,North,Supermarket,2510,551,0.2195,268030,3.8,70534,134795804,147684530,0.2584,871339,0.0059,21325646,0.1444,148,11.9,997868,454800,0.9762,95.8,0.975,67.2,1,1,1.0956
2025-06-01,2025-06-01,S007,Da Nang Beachside,Central,Supermarket,1816,404,0.2222,261048,3.57,73123,92226656,105463392,0.1974,495678,0.0047,12138836,0.1151,137,6.8,769806,380916,0.9685,90.4,0.974,71.5,3,1,1.1435
2025-06-01,2025-06-01,S008,Hue Riverside,Central,Convenience Plus,1030,271,0.2629,353122,3.72,94925,87906012,95696062,0.2053,583746,0.0061,13292183,0.1389,88,14.2,1087455,337040,0.9593,91.8,0.9808,76.2,0,1,1.0886
2025-06-01,2025-06-01,S009,Can Tho Market,South,Convenience Plus,1225,241,0.1971,325575,2.87,113441,73383142,78463575,0.2429,306008,0.0039,11337987,0.1445,94,7.1,834719,284862,0.9581,86.3,0.9671,74.1,1,1,1.0692
2025-06-01,2025-06-01,S010,Bien Hoa Value,South,Supermarket,1892,476,0.2517,291834,2.71,107688,129444707,138912984,0.2208,1111304,0.008,16322276,0.1175,130,10.9,1068561,506001,0.9805,97.1,0.9761,56.3,2,1,1.0731
2025-06-02,2025-06-01,S001,Vincom Central,South,Hypermarket,1929,423,0.2194,281803,2.66,105941,123502595,119202669,0.2116,774817,0.0065,15842035,0.1329,223,8.5,534541,662964,0.9409,84.5,0.9694,72.0,4,1,0.9652
2025-06-02,2025-06-01,S002,District 7 Hub,South,Supermarket,1147,263,0.2295,222003,2.75,80728,62053763,58386789,0.1812,268579,0.0046,7315865,0.1253,150,19.0,389245,366956,0.9334,86.9,0.9704,77.6,3,1,0.9409
2025-06-02,2025-06-01,S003,Thu Duc Family,South,Supermarket,1522,301,0.198,338087,2.59,130536,114278591,101764187,0.1949,681820,0.0067,14745631,0.1449,132,7.8,770941,361703,0.9709,88.8,0.9707,68.3,0,1,0.8905
2025-06-02,2025-06-01,S004,Ha Noi Prime,North,Hypermarket,2224,561,0.2521,355561,3.18,111812,208117754,199469721,0.2162,1456129,0.0073,22958965,0.1151,233,6.0,856093,608236,0.9844,90.6,0.9904,83.7,2,1,0.9584
2025-06-02,2025-06-01,S005,Cau Giay Fresh,North,Supermarket,1138,209,0.1833,251174,3.78,66448,58013650,52495366,0.2143,225730,0.0043,7002882,0.1334,127,8.9,413349,371390,0.9731,82.6,0.9721,67.9,5,1,0.9049
2025-06-02,2025-06-01,S006,Hai Phong Gateway,North,Supermarket,1938,438,0.226,269381,3.94,68371,114335727,117988878,0.2486,837721,0.0071,16719024,0.1417,140,13.1,842778,454800,0.9824,92.4,0.9553,64.0,4,1,1.032
2025-06-02,2025-06-01,S007,Da Nang Beachside,Central,Supermarket,1356,258,0.1903,243133,3.62,67164,78227967,62728314,0.2009,250913,0.004,7696764,0.1227,135,4.4,464654,380916,0.9578,85.3,0.9865,68.5,4,1,0.8019
2025-06-02,2025-06-01,S008,Hue Riverside,Central,Convenience Plus,837,225,0.2685,320239,3.25,98535,74563136,72053775,0.2173,295420,0.0041,9986653,0.1386,84,8.6,857783,337040,0.9612,86.7,0.9741,75.0,3,1,0.9663
2025-06-02,2025-06-01,S009,Can Tho Market,South,Convenience Plus,990,215,0.2168,298859,3.21,93102,62244629,64254685,0.2324,199190,0.0031,9715308,0.1512,90,8.4,713941,284862,0.9618,88.5,0.981,86.7,0,1,1.0323
2025-06-02,2025-06-01,S010,Bien Hoa Value,South,Supermarket,1454,385,0.2647,267839,3.93,68152,109796850,103118015,0.2313,752762,0.0073,14436522,0.14,107,0.4,963720,506001,0.9663,87.2,0.98,60.8,4,1,0.9392
2025-06-03,2025-06-01,S001,Vincom Central,South,Hypermarket,2164,423,0.1953,294645,3.62,81394,123502595,124634835,0.2144,336514,0.0027,15778770,0.1266,222,8.9,561418,662964,0.9543,88.6,0.9976,73.9,4,1,1.0092
2025-06-03,2025-06-01,S002,District 7 Hub,South,Supermarket,1050,251,0.2391,225918,3.94,57340,62053763,56705418,0.1895,272186,0.0048,7779983,0.1372,138,6.9,410909,366956,0.9746,92.0,0.9757,74.1,1,1,0.9138
2025-06-03,2025-06-01,S003,Thu Duc Family,South,Supermarket,1631,357,0.219,321674,4.49,71642,114278591,114837618,0.2022,849798,0.0074,16203588,0.1411,129,11.1,890214,361703,0.941,93.6,0.9714,61.9,4,1,1.0049
2025-06-03,2025-06-01,S004,Ha Noi Prime,North,Hypermarket,2509,653,0.2601,337800,2.66,126992,208117754,220583400,0.2092,2007309,0.0091,25609733,0.1161,239,11.9,922943,608236,0.9588,86.3,0.9854,67.9,2,0,1.0599
2025-06-03,2025-06-01,S005,Cau Giay Fresh,North,Supermarket,1242,263,0.2115,264648,4.05,65345,58013650,69602424,0.2241,264489,0.0038,8630701,0.124,124,6.5,561310,371390,0.9657,86.4,0.9879,67.0,1,1,1.1998
2025-06-03,2025-06-01,S006,Hai Phong Gateway,North,Supermarket,1827,398,0.2181,248702,3.36,74018,114335727,98983396,0.2649,653290,0.0066,13481539,0.1362,138,8.8,717271,454800,0.967,88.7,0.9776,54.3,3,1,0.8657
2025-06-03,2025-06-01,S007,Da Nang Beachside,Central,Supermarket,1708,341,0.1996,235442,3.48,67656,78227967,80285722,0.1948,321143,0.004,9529915,0.1187,140,10.3,573469,380916,0.9731,87.0,0.9821,72.3,4,1,1.0263
2025-06-03,2025-06-01,S008,Hue Riverside,Central,Convenience Plus,865,228,0.264,338098,4.48,75468,74563136,77086344,0.2202,393140,0.0051,11817337,0.1533,73,3.2,1055977,337040,0.9695,86.2,0.9626,77.3,1,1,1.0338
2025-06-03,2025-06-01,S009,Can Tho Market,South,Convenience Plus,1063,232,0.2184,290664,3.27,88888,62244629,67434048,0.2369,357400,0.0053,10492738,0.1556,94,11.9,717383,284862,0.9696,90.4,0.9903,73.9,0,1,1.0834
2025-06-03,2025-06-01,S010,Bien Hoa Value,South,Supermarket,1535,417,0.2718,248867,4.35,57211,109796850,103777539,0.2266,944376,0.0091,14186390,0.1367,111,4.0,934933,506001,0.9592,96.1,0.9906,73.8,5,1,0.9452
2025-06-04,2025-06-01,S001,Vincom Central,South,Hypermarket,1939,427,0.2201,295407,4.46,66235,119905432,126138789,0.2117,567625,0.0045,14669941,0.1163,216,6.2,583976,662964,0.9541,86.0,0.9738,76.4,1,1,1.052
2025-06-04,2025-06-01,S002,District 7 Hub,South,Supermarket,1057,273,0.2581,218885,3.64,60133,60246372,59755605,0.189,412314,0.0069,8180542,0.1369,149,9.8,401044,366956,0.951,90.7,0.9762,70.6,1,1,0.9919
